"","X","ACCESSION.AGREEMENT.txt","ACCOUNTS.RECEIVABLE.FINANCING.AGREEMENT.2.txt","ACCOUNTS.RECEIVABLE.FINANCING.AGREEMENT.txt","Affymax.Maxygen.Technology.Transfer.Agreement.txt","Agreement.for.Purchase.and.Sales.of.Coal.txt","Ali.WB.AMENDED.AND.RESTATED.SHAREHOLDERS.txt","ALIBABA.GROUP.HOLDING.LIMITED.txt","Allied.tech.group.TECHNOLOGY.TRANSFER.AND.PURCHASE.AGREEMENT.txt","Amended.and.Restated.Credit.Agreement.txt","American.tissue.mills.LABOR.AGREEMENT.txt","Arizona.Florence.central.LEASE.AGREEMENT.txt","Arizona.Gilbert.OFFICE.LEASE.txt","Arizona.mesa.FACILITY.LEASE.AGREEMENT.txt","Arizona.Mesa.LANDLORD.content.txt","Arizona.Phoenix.OFFICE.LEASE.txt","ASSIGNMENT.AND.ASSUMPTION.txt","ASSIGNMENT.OF.PATENTS..TRADEMARKS.AND.COPYRIGHTS.txt","Assurance.Agreement.txt","Aurora.AGREEMENT.txt","Australia.PV.TECHNOLOGY.TRANSFER.AGREEMENT.txt","BOND.PURCHASE.AGREEMENT.txt","BONUS.REPAYMENT.AGREEMENT.txt","BRANCH.MANAGER.COMPENSATION.PLAN.txt","California.Hayward.AGREEMENT.OF.LEASE.txt","California.Los.Angeles.STANDARD.FORM.OFFICE.LEASE.txt","California.Mountain.View.THIRD.AMENDMENT.TO.LEASE.txt","California.Palo.Alto.LEASE.txt","California.SanFrancisco.OFFICE.LEASE.txt","California.Sunnyvale.INDUSTRIAL.txt","CONSULTING.SERVICES.AGREEMENT.txt","CORPORATE.GOVERNANCE.AND.VOTING.AGREEMENT.txt","CREDIT.AGREEMENT.txt","DIGITAL.VIDEO.DOWNLOAD.SALES.AGREEMENT.txt","DOMAIN.NAME.ASSIGNMENT.AGREEMENT.txt","EVERGREEN.SOLAR..INC.txt","EXECUTIVE.RETIREMENT.PLAN.txt","Expedia.TRANSITION.SERVICES.AGREEMENT.txt","FIRST.AMENDMENT.TO.THE.TECHNOLOGY.TRANSFER.AGREEMENT.txt","GAS.PURCHASE.AND.SALES.CONTRACT.txt","INVESTMENT.AGREEMENT.2000.txt","INVESTMENT.AGREEMENT.txt","Investment_Contract.txt","J.txt","Labor.agreement.for.FLETC.employees..txt","Loan.Agreement.txt","LOAN.AND.SECURITY.AGREEMENT.txt","MASTER.REPURCHASE.AGREEMENT.GOVERNING.txt","MEMBERSHIP.INTEREST.PURCHASE.AGREEMENT.txt","MORTGAGE.LOAN.PURCHASE.AND.SERVICING.AGREEMENT.txt","Motorola.EXCLUSIVE.LICENSE.AGREEMENT.txt","partner.agreement.example.txt","Partners.Plan.txt","PATENT.AND.INTELLECTUAL.PROPERTY.ASSIGNMENT.AGREEMENT.txt","PATENT.ASSIGNMENT.AGREEMENT.txt","Peninsula.Ports.Authority.of.Virginia.bond.purchase.txt","PURCHASE.AND.SALE.AGREEMENT.txt","PURCHASE.AND.SALE.OF.FUTURE.RECEIVABLES.txt","REALNETWORKS.Investment.rights.txt","REVOLVING.CREDIT.AND.GUARANTY.AGREEMENT.txt","sample.of.loan.agreement.txt","SEARCH.AND.ADVERTISING.SERVICES.AND.SALES.AGREEMENT.txt","SEATTLE.GENETICS.shareholder.txt","SECOND.AMENDED.AND.RESTATED.Investment.rights.txt","SELECT.RETIREMENT.PLAN.txt","SERVICING.AGREEMENT.txt","SHARE.PURCHASE.AGREEMENT.txt","Share.Transfer.Agreement.txt","SHAREHOLDERS..BUY.SELL.AGREEMENT.txt","STARCLOUD.MEDIA.CO.shareholder.agreement.txt","Steve.retirement.plan.txt","STOCKHOLDERS.SUPPORT.AGREEMENT.txt","TABLEAU.SOFTWARE.Investment.rights.txt","TERRITORIAL.SOFTWARE.DISTRIBUTION.AGREEMENT.txt","TIER.TECHNOLOGIES.buy.sell.agreement.txt","TRANSITION.SERVICES.AGREEMENT.MOTOROLA.SOLUTIONS.PROVIDED.SERVICES.txt","Weibo.Trademark.License.Agreement.txt","XINHUA.FINANCE.MEDIA.LIMITED.txt"
"2788","contractual",0,0,0,0,0,3,8,0,2,0,0,1,2,0,1,2,0,0,1,0,0,0,0,2,0,0,2,1,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,0,0,1,0,17,7,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0
"2789","contractually",0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2790","contradiction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2791","contradicts",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2792","contrafund",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2793","contrary",0,0,0,1,0,3,24,0,0,1,0,3,5,0,15,0,0,0,0,0,2,1,2,4,29,6,8,2,5,1,0,13,3,0,3,4,4,0,0,0,2,0,0,1,0,2,1,11,5,1,0,0,0,1,0,8,0,3,32,0,0,1,2,3,1,0,0,2,5,1,0,1,1,1,4,0,0
"2794","contrasted",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2795","contravene",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2796","contravention",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
"2797","contribute",0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,3,0,4,0,1,0,0,1,6,0,2,16,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,3,0,0
"2798","contributed",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2799","contributes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2800","contributing",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"2801","contribution",0,0,0,3,0,0,3,0,1,8,1,0,0,0,1,2,0,1,22,2,8,0,0,3,4,0,2,0,0,0,0,4,0,0,0,14,1,0,0,0,0,0,0,1,0,5,0,26,3,2,0,2,0,1,8,1,0,4,13,0,0,18,5,1,0,2,1,0,6,1,0,1,0,0,0,0,6
"2802","contributions",0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,5,1,0,0,0,0,0,0,1,0,4,0,2,0,0,0,1,0,0,0,1,0,0,6,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"2803","contributors",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2804","contributory",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"2805","control",2,6,3,7,10,25,15,0,8,2,2,6,9,0,29,0,0,1,5,1,1,1,1,14,12,7,34,15,17,3,16,31,13,0,22,0,2,0,4,0,20,1,3,2,0,36,1,21,3,35,0,1,1,1,7,12,1,5,83,0,13,0,16,5,6,2,1,1,49,0,0,12,3,0,2,2,63
"2807","controllable",0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2808","controlled",0,4,3,1,2,7,1,0,3,0,0,0,1,0,3,0,0,0,3,0,0,0,0,4,2,0,4,3,0,0,3,12,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,2,0,0,1,0,0,3,0,1,14,0,0,0,3,2,0,1,0,0,24,0,0,0,0,0,0,0,36
"2809","controller",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2810","controllers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2811","controlling",0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,2,1,0,0,0,6,0,0,1,0,0,8,0,0,6,0,0,0,0,5
"2812","controls",0,1,0,2,1,3,1,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,2,2,0,5,5,0,0,1,0,2,0,1,0,0,0,0,0,9,0,0,0,0,3,0,2,0,4,0,0,0,0,5,0,0,2,2,0,0,0,3,2,0,0,0,0,6,0,0,3,0,0,0,0,3
"2813","controversies",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"2814","controversy",0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2815","controvert",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2816","convenience",0,0,0,1,1,0,0,0,1,0,0,4,2,0,2,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,2,1,1,0,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,2
"2817","conveniences",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2818","conveniens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2819","convenient",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2820","convention",0,0,0,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"2821","conventional",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2822","conventions",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2823","convergence",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2824","conversation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2825","conversations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2826","conversely",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2827","conversion",0,0,0,1,0,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,5,6,0,0,0,22,0,0,0,0,28,0,0,4,0,0,0,0,0,0,1,0,7,17,0,0,1,13,0,0,0,0,0,35,0,0,10,0,6,5,0,6
"2828","conversions",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2829","convert",0,0,0,0,0,23,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,24,1,0,1,14,0,0,0,0,7,0,0,0,0,20,1,3,0,0,0,0,0,0,0,2,0,3,21,0,0,2,16,0,0,1,0,1,15,0,0,5,0,1,0,0,6
"2830","converted",0,0,0,0,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,1,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,1,8,0,0,1,0,1,0,0,0
"2831","convertible",0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3,5,0,0,2,16,0,0,0,0,0,6,0,0,4,0,0,0,0,6
"2832","converting",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2833","convey",0,1,1,2,0,3,0,0,2,0,1,5,1,0,5,1,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2,4,4,13,0,0,0,0,1,0,11,1,1,5,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2834","conveyance",0,0,0,1,0,2,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"2835","conveyances",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2836","conveyed",0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2837","conveyer",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2838","conveying",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2839","conveys",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2840","coo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"2841","cook",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2842","cooking",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2843","cooling",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2844","cooperate",0,0,0,0,2,2,0,0,1,3,0,0,8,0,6,0,0,0,1,0,1,0,0,0,3,0,1,3,1,0,0,2,1,0,2,0,1,1,1,0,2,0,0,2,0,0,0,19,5,9,0,0,1,6,3,10,0,0,3,0,0,0,0,0,2,0,1,0,1,2,1,0,1,2,2,0,0
"2845","cooperates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2846","cooperating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2847","cooperation",0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,1
"2848","cooperatively",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2849","coordinate",0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2850","coordinated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2851","coordinating",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"2852","coordination",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"2853","coordinator",0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2854","copay",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2855","copied",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"2856","copier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2857","copiers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2858","copies",0,1,1,0,1,3,8,0,0,0,0,5,12,0,1,0,0,0,0,0,3,1,0,0,4,2,1,0,4,0,1,23,5,0,5,0,0,1,0,0,4,0,0,0,1,6,8,8,4,1,1,0,0,0,3,7,0,2,9,1,0,0,3,0,2,0,0,0,4,1,0,5,4,1,0,0,11
"2859","coporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2860","copy",0,0,0,0,6,5,15,0,2,2,1,1,13,3,10,0,0,0,3,0,2,2,1,6,8,0,5,3,3,0,1,12,5,0,8,0,1,1,0,4,1,0,3,2,0,4,7,9,16,4,0,0,0,0,0,9,0,1,20,3,0,0,6,0,1,3,0,2,10,0,1,1,14,0,3,1,3
"2861","copying",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
